canonical_id,canonical_name,aliases,gc_organization_id,gc_url,categories,official_website,uf_page,link_hub,instagram_handle,instagram_url,instagram_confidence,instagram_match_method,needs_review,status
gc-433494,Engineering Leadership Circle,ELC,433494,https://gatorconnect.ufl.edu/organization/elc,Academic|Honor Societies|Professional|Engineering & Technology,https://ufelc.weebly.com,https://gatorconnect.ufl.edu/organization/elc,,,,LOW,official_website_multiple_candidates,True,Active
gc-432161,Engineers Without Borders,EWB,432161,https://gatorconnect.ufl.edu/organization/engineerswithoutborders,Cultural|Service|Professional|Engineering & Technology,https://ewbuflorida.org,https://gatorconnect.ufl.edu/organization/engineerswithoutborders,,,,,,False,Active
gc-433338,English Graduate Organization,EGO,433338,https://gatorconnect.ufl.edu/organization/english-ufl-edu,Academic,,https://english.ufl.edu/graduate-programs/english-graduate-organization-ego,,,,,,False,Active
gc-433615,Entertainment Arts and Sports law Society,(EASLS),433615,https://gatorconnect.ufl.edu/organization/easls,Academic|Athletic|Social|Professional,,https://gatorconnect.ufl.edu/organization/easls,,,,,,False,Active
gc-433081,Entrepreneurship and AI Law Society,EAILS,433081,https://gatorconnect.ufl.edu/organization/eailsuf,Academic|Special Interest|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/eailsuf,,eailsuf,https://www.instagram.com/eailsuf/,HIGH,gatorconnect_external_website_is_instagram,False,Active
gc-433536,Entrepreneurship Through Acquisition Club,ETA,433536,https://gatorconnect.ufl.edu/organization/entrepreneurship-through-acquisition-club,Academic|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/entrepreneurship-through-acquisition-club,,,,,,False,Active
gc-431236,Environmental and Land Use Law Society,ELULS,431236,https://gatorconnect.ufl.edu/organization/ufpiec,Academic,,https://gatorconnect.ufl.edu/organization/ufpiec,,,,,,False,Active
gc-433618,Environmental and Land Use Pre-Law Society,ELUPS,433618,https://gatorconnect.ufl.edu/organization/elups,Academic|Political|Special Interest,,https://gatorconnect.ufl.edu/organization/elups,,,,,,False,Active
gc-433386,Environmental Science Alliance,EVSA,433386,https://gatorconnect.ufl.edu/organization/ufevsa,Academic|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/ufevsa,,,,,,False,Active
gc-433122,Epsilon Tau Pi,ETPi,433122,https://gatorconnect.ufl.edu/organization/etpi,Service|Social Fraternities/Sororities ,,https://gatorconnect.ufl.edu/organization/etpi,,,,,,False,Active
gc-432299,Eta Kappa Nu,IEEE-HKN,432299,https://gatorconnect.ufl.edu/organization/hkn,Academic|Honor Societies|Service,,https://ece.ufl.edu/hkn,,,,,,False,Active
gc-433348,"Eta Sigma Gamma, Alpha Lambda Chapter",ESG,433348,https://gatorconnect.ufl.edu/organization/etasigmagamma,Academic|Honor Societies|Service|Social|Virtual Offerings|Professional,,https://gatorconnect.ufl.edu/organization/etasigmagamma,,,,,,False,Active
gc-430843,Ethnoecology Society,Ethnogarden,430843,https://gatorconnect.ufl.edu/organization/ethnogarden,Cultural|Social,,https://botany.biology.ufl.edu/why-study-botany-at-uf/resources/ethnoecology-garden,,ufethnogarden,https://www.instagram.com/ufethnogarden/,HIGH,gatorconnect_explicit_link,False,Active
gc-433653,Etiquette Around the World Club,EAW,433653,https://gatorconnect.ufl.edu/organization/etiquettearoundtheworld,Cultural|Service|Professional,https://sites.google.com/view/etiquette-around-the-world?usp=sharing,https://gatorconnect.ufl.edu/organization/etiquettearoundtheworld,,,,,,False,Active
gc-430924,European Union Club,EU Club,430924,https://gatorconnect.ufl.edu/organization/euclub,Academic|Cultural|Political|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/euclub,,,,,,False,Active
gc-431897,Everglades Student Association,,431897,https://gatorconnect.ufl.edu/organization/everglades-sa,Academic|Athletic|Cultural|Social|Virtual Offerings|Professional,,https://gatorconnect.ufl.edu/organization/everglades-sa,,,,,,False,Active
gc-432996,Everyday Ice Cream,EIC,432996,https://gatorconnect.ufl.edu/organization/everyday_ice_cream,Athletic|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/everyday_ice_cream,,,,,,False,Active
gc-432955,Explore Run Club,EXP,432955,https://gatorconnect.ufl.edu/organization/explorerunclub,Athletic|Service|Social,https://exprunclub.vercel.app,https://gatorconnect.ufl.edu/organization/explorerunclub,,,,,,False,Active
gc-431253,Extreme Dance Company,,431253,https://gatorconnect.ufl.edu/organization/extremedancecompany,Athletic|Social|Special Interest,https://sites.google.com/view/extremecompanywebsite?usp=sharing,https://gatorconnect.ufl.edu/organization/extremedancecompany,,extremedanceuf,https://www.instagram.com/extremedanceuf/,HIGH,gatorconnect_explicit_link,False,Active
gc-432178,F.E.M. Films,F.E.M.,432178,https://gatorconnect.ufl.edu/organization/fem_films,Academic|Social|Special Interest|Professional,https://femfilmsinc.com,https://gatorconnect.ufl.edu/organization/fem_films,,,,LOW,official_website_multiple_candidates,True,Active
gc-431924,Facts of Life,FOL,431924,https://gatorconnect.ufl.edu/organization/factsoflife,Academic|Service|Social,,https://gatorconnect.ufl.edu/organization/factsoflife,,,,,,False,Active
gc-431441,Fast-A-Thon Committee,FATC,431441,https://gatorconnect.ufl.edu/organization/fatc,Religious/Spiritual |Service|Social,https://islamoncampus.com,https://gatorconnect.ufl.edu/organization/fatc,,,,,,False,Active
gc-432993,Fellowship of Christian Athletes,FCA,432993,https://gatorconnect.ufl.edu/organization/gatorfca,Athletic|Religious/Spiritual ,,https://gatorconnect.ufl.edu/organization/gatorfca,,,,,,False,Active
gc-431339,Female Leadership & Charity Club,FLCC,431339,https://gatorconnect.ufl.edu/organization/flcc,Service,https://flccgiving.org,https://gatorconnect.ufl.edu/organization/flcc,,femaleleadership_charityclub,https://www.instagram.com/femaleleadership_charityclub/,HIGH,gatorconnect_explicit_link,False,Active
gc-433383,Fermentation Club,,433383,https://gatorconnect.ufl.edu/organization/fermentationclub,Academic|Social|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/fermentationclub,,,,,,False,Active
gc-430090,Filipino Student Association,FSA,430090,https://gatorconnect.ufl.edu/organization/uffsa,Academic|Cultural|Service|Social,https://uffsa.net,https://gatorconnect.ufl.edu/organization/uffsa,,uffsa,https://www.instagram.com/uffsa/,HIGH,gatorconnect_explicit_link,False,Active
gc-431161,Financial Wellness in Medicine,FWM,431161,https://gatorconnect.ufl.edu/organization/fwm,Professional,,https://gatorconnect.ufl.edu/organization/fwm,,,,,,False,Active
gc-432951,Fine Arts College Council,FACC,432951,https://gatorconnect.ufl.edu/organization/facc,New Organizations,,https://gatorconnect.ufl.edu/organization/facc,,,,,,False,Active
gc-431658,First Generation Lawyers,FGL,431658,https://gatorconnect.ufl.edu/organization/fgl,Academic|Service|Social|Special Interest|Virtual Offerings,,https://gatorconnect.ufl.edu/organization/fgl,,,,,,False,Active
gc-429903,First Generation Leadership Program,FGLP,429903,https://gatorconnect.ufl.edu/organization/fglp,Academic|Service|Social|Special Interest,https://fglpuf.com,https://gatorconnect.ufl.edu/organization/fglp,,,,,,False,Active
gc-432029,First Responder Gator,FRG,432029,https://gatorconnect.ufl.edu/organization/frgator,Academic|Professional,,https://gatorconnect.ufl.edu/organization/frgator,,,,,,False,Active
gc-433586,First-Generation Business Leaders,FGBL,433586,https://gatorconnect.ufl.edu/organization/fgbl,Professional,,https://gatorconnect.ufl.edu/organization/fgbl,,,,,,False,Active
gc-432154,First-Year Leadership Experience,FLE,432154,https://gatorconnect.ufl.edu/organization/fleatuf,Academic|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/fleatuf,,,,,,False,Active
gc-433306,First-Year Leadership Program,FLP,433306,https://gatorconnect.ufl.edu/organization/first-year_leadership_program,Academic|Cultural|Service|Social|Professional,https://ufaasu.org/suborgs/flp,https://gatorconnect.ufl.edu/organization/first-year_leadership_program,,,,,,False,Active
gc-432002,FL Academy of General Dentistry Student Chapter,FL AGD Student Chapter,432002,https://gatorconnect.ufl.edu/organization/flagd,Academic|Special Interest,,https://gatorconnect.ufl.edu/organization/flagd,,,,,,False,Active
gc-432126,Flipping the System,FTS,432126,https://gatorconnect.ufl.edu/organization/flippingthesystem,Cultural|Service|Social|Special Interest,https://flippingthesystem.org,https://gatorconnect.ufl.edu/organization/flippingthesystem,,flippingthesystem,https://www.instagram.com/flippingthesystem/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431841,Florida Actuarial Student Society,FASS,431841,https://gatorconnect.ufl.edu/organization/fass,Academic|Professional,,https://stat.ufl.edu/florida-actuarial-student-society,,fass_uf,https://www.instagram.com/fass_uf/,HIGH,gatorconnect_explicit_link,False,Active
gc-433378,Florida Anthropology Student Association,FASA,433378,https://gatorconnect.ufl.edu/organization/fasa,Academic,https://fasauf.wordpress.com,https://gatorconnect.ufl.edu/organization/fasa,,,,,,False,Active
gc-433105,Florida Aquaculture and Aquarium Club,FAAC,433105,https://gatorconnect.ufl.edu/organization/florida-aquaculture-and-aquarium-club,Academic|Social|Special Interest,https://sites.google.com/view/faac-uf/home,https://gatorconnect.ufl.edu/organization/florida-aquaculture-and-aquarium-club,,,,,,False,Active
gc-431930,Florida Association of Museum Students,FAMSnat,431930,https://gatorconnect.ufl.edu/organization/famsnat,Academic|Social|Special Interest,https://famsnat.com,https://gatorconnect.ufl.edu/organization/famsnat,,,,,,False,Active
gc-430944,Florida Blue Key,,430944,https://gatorconnect.ufl.edu/organization/fbk,Honor Societies|Service|Professional,https://fbk.org,https://gatorconnect.ufl.edu/organization/fbk,,floridabluekey,https://www.instagram.com/floridabluekey/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431732,Florida Business Connection,FBC,431732,https://gatorconnect.ufl.edu/organization/fbc,Academic,,https://gatorconnect.ufl.edu/organization/fbc,,fbc_uf,https://www.instagram.com/fbc_uf/,HIGH,gatorconnect_explicit_link,False,Active
gc-429960,Florida Business Leadership Society,FBLS,429960,https://gatorconnect.ufl.edu/organization/fbls,Academic|Honor Societies|Service,,https://gatorconnect.ufl.edu/organization/fbls,https://linktr.ee/fbls_uf,fbls_uf,https://www.instagram.com/fbls_uf/,HIGH,gatorconnect_explicit_link,False,Active
gc-431011,Florida Calisthenics Club,,431011,https://gatorconnect.ufl.edu/organization/floridacalisthenicsclub,Athletic|Social,,https://gatorconnect.ufl.edu/organization/floridacalisthenicsclub,,,,,,False,Active
gc-432938,Florida Club Rowing,FCR,432938,https://gatorconnect.ufl.edu/organization/floridaclubrowing,Athletic,,https://gatorconnect.ufl.edu/organization/floridaclubrowing,,,,,,False,Active
gc-433190,Florida Club Softball,UFCSB,433190,https://gatorconnect.ufl.edu/organization/ufclubsoftball,Athletic,,https://gatorconnect.ufl.edu/organization/ufclubsoftball,,,,,,False,Active
gc-432888,Florida Club Swim Team,FCST,432888,https://gatorconnect.ufl.edu/organization/florida-club-swim-team,Athletic,https://floridaclubswimming.square.site,https://gatorconnect.ufl.edu/organization/florida-club-swim-team,,ufclubswim,https://www.instagram.com/ufclubswim/,HIGH,gatorconnect_explicit_link,False,Active
gc-431573,Florida Club Synchronized Swimming,GTR in registration for USA Artistic Swimming,431573,https://gatorconnect.ufl.edu/organization/floridaclubsynchronizedswimming,Athletic,,https://gatorconnect.ufl.edu/organization/floridaclubsynchronizedswimming,,,,,,False,Active
gc-433000,Florida Cryptocurrency and Alternative Assets Club,FCAAC,433000,https://gatorconnect.ufl.edu/organization/fcaac,Academic|Professional|Engineering & Technology,https://ufcryptoclub.netlify.app,https://gatorconnect.ufl.edu/organization/fcaac,,,,,,False,Active
gc-430974,Florida Deal Advisory and Forensics,FDAF,430974,https://gatorconnect.ufl.edu/organization/fdaf,Academic,,https://gatorconnect.ufl.edu/organization/fdaf,,,,,,False,Active
gc-431572,Florida Engineering Society,FES,431572,https://gatorconnect.ufl.edu/organization/gatorfes,Service|Social|Professional|Engineering & Technology,https://gatorfes.org/home,https://gatorconnect.ufl.edu/organization/gatorfes,,,,,,False,Active
gc-433192,Florida Equestrian Club & Teams,FEC,433192,https://gatorconnect.ufl.edu/organization/florida-equestrian,Athletic,,https://gatorconnect.ufl.edu/organization/florida-equestrian,,,,,,False,Active
gc-431577,Florida Eta Phi Delta Epsilon,FL Eta PhiDE,431577,https://gatorconnect.ufl.edu/organization/fletaphide,Academic|Service|Social|Professional,https://fletaphide.wixsite.com/website-1,https://gatorconnect.ufl.edu/organization/fletaphide,,,,,,False,Active
gc-432116,Florida Flyers,,432116,https://gatorconnect.ufl.edu/organization/florida-flyers,Social|Special Interest,,https://gatorconnect.ufl.edu/organization/florida-flyers,,florida.flyers,https://www.instagram.com/florida.flyers/,HIGH,gatorconnect_explicit_link,False,Active
gc-433355,Florida Freediving,,433355,https://gatorconnect.ufl.edu/organization/floridafreediving,Athletic|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/floridafreediving,,,,,,False,Active
gc-431485,Florida Greek Ambassadors,FGA,431485,https://gatorconnect.ufl.edu/organization/floridagreekambassadors,Service|Social|Special Interest|Social Fraternities/Sororities ,,https://greeks.ufl.edu/homepage/our-community/florida-greek-ambassadors,,,,,,False,Active
gc-432523,Florida Innocence Initiative,FLII,432523,https://gatorconnect.ufl.edu/organization/flii,Academic|Political|Special Interest,,https://gatorconnect.ufl.edu/organization/flii,,,,,,False,Active
gc-431846,Florida Intellectual Property Alliance,FLIPA,431846,https://gatorconnect.ufl.edu/organization/flipa,Academic|Special Interest|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/flipa,https://linktr.ee/uf.flipa?utm_source=linktree_profile_share&ltsid=8f509c60-a8a6-4f7c-ad6b-7afc07ea5131,,,,,False,Active
gc-433027,Florida International Law Society,FILS,433027,https://gatorconnect.ufl.edu/organization/fils,Academic|Social|Professional,,https://gatorconnect.ufl.edu/organization/fils,,,,,,False,Active
gc-432156,Florida Invitational Step Show,FISS,432156,https://gatorconnect.ufl.edu/organization/fiss,Cultural|Social,,https://gatorconnect.ufl.edu/organization/fiss,,,,,,False,Active
gc-432957,Florida Law Running Club,FLRC,432957,https://gatorconnect.ufl.edu/organization/flrc,Athletic|Social,,https://gatorconnect.ufl.edu/organization/flrc,,,,,,False,Active
gc-433237,Florida Law Softball,,433237,https://gatorconnect.ufl.edu/organization/floridalawsoftball,Athletic|Social,,https://gatorconnect.ufl.edu/organization/floridalawsoftball,,,,,,False,Active
gc-431854,Florida Line Dancing,FLD,431854,https://gatorconnect.ufl.edu/organization/floridalinedancing,Cultural|Social,,https://gatorconnect.ufl.edu/organization/floridalinedancing,,,,,,False,Active
gc-432135,Florida Literature Society,FLS,432135,https://gatorconnect.ufl.edu/organization/floridaliteraturesociety,Academic|Social,,https://gatorconnect.ufl.edu/organization/floridaliteraturesociety,,,,,,False,Active
gc-431559,Florida Native Plant Club,FNPC,431559,https://gatorconnect.ufl.edu/organization/fnpc,Academic|Service|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/fnpc,,fnpc_uf,https://www.instagram.com/fnpc_uf/,HIGH,gatorconnect_explicit_link,False,Active
gc-429905,Florida Players,,429905,https://gatorconnect.ufl.edu/organization/floridaplayers,Cultural|Social|Special Interest,https://floridaplayers.weebly.com,https://gatorconnect.ufl.edu/organization/floridaplayers,,floridaplayers,https://www.instagram.com/floridaplayers/,HIGH,gatorconnect_explicit_link,False,Active
gc-433552,Florida Political Review,FPR,433552,https://gatorconnect.ufl.edu/organization/floridapoliticalreview,Academic|Political,https://floridapoliticalreview.com,https://gatorconnect.ufl.edu/organization/floridapoliticalreview,,floridapoliticalreview,https://www.instagram.com/floridapoliticalreview/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431232,Florida Pre-Law Review,FPLR,431232,https://gatorconnect.ufl.edu/organization/floridaprelawreview,Academic|Professional,https://journals.flvc.org/LHS/issue/view/6607,https://gatorconnect.ufl.edu/organization/floridaprelawreview,,,,,,False,Active
gc-429970,Florida Quantum Computing Society,FQC,429970,https://gatorconnect.ufl.edu/organization/fqc,Academic|Special Interest,,https://gatorconnect.ufl.edu/organization/fqc,,,,,,False,Active
gc-432347,Florida Ri3D,,432347,https://gatorconnect.ufl.edu/organization/ri3d,Engineering & Technology,,https://gatorconnect.ufl.edu/organization/ri3d,,,,,,False,Active
gc-431987,Florida Rocket Lab,FRL,431987,https://gatorconnect.ufl.edu/organization/floridarocketlab,Academic|Social|Special Interest|Professional|Engineering & Technology,https://floridarocketlab.org,https://gatorconnect.ufl.edu/organization/floridarocketlab,,,,,,False,Active
gc-432948,Florida Running Club,FRC,432948,https://gatorconnect.ufl.edu/organization/floridarunningclub,Athletic|Social|Social Fraternities/Sororities ,https://floridarunningclub.comfr,https://gatorconnect.ufl.edu/organization/floridarunningclub,,,,,,False,Active
gc-432179,Florida Ski and Snowboard Club,FSSC,432179,https://gatorconnect.ufl.edu/organization/flskiandsnowboard,Athletic|Social|Special Interest,https://flskiandsnowboard.com,https://gatorconnect.ufl.edu/organization/flskiandsnowboard,,,,,,False,Active
gc-431234,Florida Society of the Social Sciences,F3S,431234,https://gatorconnect.ufl.edu/organization/f3s,Academic,,https://gatorconnect.ufl.edu/organization/f3s,,,,,,False,Active
gc-430592,Florida Students of Accounting Council,FSOAC,430592,https://gatorconnect.ufl.edu/organization/fsoac,Academic|Service|Social|Professional,,https://gatorconnect.ufl.edu/organization/fsoac,,uf_fsoac,https://www.instagram.com/uf_fsoac/,HIGH,gatorconnect_explicit_link,False,Active
gc-431014,Florida Swing Dancing Club,FSDC,431014,https://gatorconnect.ufl.edu/organization/fsdc,Athletic|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/fsdc,,,,,,False,Active
gc-433356,Florida Undergraduate Economics Journal,FUEJ,433356,https://gatorconnect.ufl.edu/organization/fuej,Academic|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/fuej,,,,,,False,Active
gc-431995,Florida Undergraduate Engineering Leaders in Environmental Design,FUELED,431995,https://gatorconnect.ufl.edu/organization/fueled,Academic|Special Interest|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/fueled,,,,,,False,Active
gc-431784,Florida Undergraduate Health Law Club,FUHLC,431784,https://gatorconnect.ufl.edu/organization/floridaundergraduatehealthlawclub,Academic|Special Interest|Professional,https://sites.google.com/view/floridaundergraduatehealthlaw/about-us?authuser=0,https://gatorconnect.ufl.edu/organization/floridaundergraduatehealthlawclub,,,,,,False,Active
gc-433033,Florida Undergraduate International Law Society,FUILS,433033,https://gatorconnect.ufl.edu/organization/fuils,Academic|Social|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/fuils,,,,,,False,Active
gc-432004,Florida Undergraduate Law Review,FULR,432004,https://gatorconnect.ufl.edu/organization/fulr,Academic|Professional,https://fulr.org,https://gatorconnect.ufl.edu/organization/fulr,,,,,,False,Active
gc-432113,Florida Undergraduate Moot Court,FUMC,432113,https://gatorconnect.ufl.edu/organization/flundergradmootcourt,Academic|Political|Special Interest|Professional,https://flundergradmootcourt.org,https://gatorconnect.ufl.edu/organization/flundergradmootcourt,,,,,,False,Active
gc-429943,Florida Women in Business,FWIB,429943,https://gatorconnect.ufl.edu/organization/fwibuf,Academic|Service|Social,https://fwibuf.com,https://gatorconnect.ufl.edu/organization/fwibuf,,fwibuf,https://www.instagram.com/fwibuf/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-431303,Floridance,FD,431303,https://gatorconnect.ufl.edu/organization/floridance,Athletic|Social,,https://gatorconnect.ufl.edu/organization/floridance,,,,,,False,Active
gc-433559,Flourish on Fifth,FOF,433559,https://gatorconnect.ufl.edu/organization/flourishonfifth,Service,,https://gatorconnect.ufl.edu/organization/flourishonfifth,https://linktr.ee/flourishonfifth?utm_source=linktree_profile_share&ltsid=5740b610-bf02-43b8-a063-65c5a4f30e6d,,,,,False,Active
gc-431927,Flying Gator Run Club,FGRC,431927,https://gatorconnect.ufl.edu/organization/fgrc,Athletic|Social,,https://gatorconnect.ufl.edu/organization/fgrc,,,,,,False,Active
gc-432207,Food Recovery Network,FRN,432207,https://gatorconnect.ufl.edu/organization/foodrecoverynetwork,Academic|Service|Social,https://foodrecoverynetwork.org,https://gatorconnect.ufl.edu/organization/foodrecoverynetwork,,foodrecovery,https://www.instagram.com/foodrecovery/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431550,Footprints: Buddy and Support Program,Footprints,431550,https://gatorconnect.ufl.edu/organization/footprints,Service|Social,https://footprintsvolunteering.org,https://gatorconnect.ufl.edu/organization/footprints,,,,,,False,Active
gc-433357,For Change,UFCD For Change,433357,https://gatorconnect.ufl.edu/organization/forchange,Service,,https://gatorconnect.ufl.edu/organization/forchange,,,,,,False,Active
gc-432417,Forensic Science Association,FSA,432417,https://gatorconnect.ufl.edu/organization/forensicscienceassociation,Academic|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/forensicscienceassociation,,,,,,False,Active
gc-431544,FOSTER,,431544,https://gatorconnect.ufl.edu/organization/foster,Service|Social,,https://gatorconnect.ufl.edu/organization/foster,,foster.uf,https://www.instagram.com/foster.uf/,HIGH,gatorconnect_explicit_link,False,Active
gc-432806,Freedom For All,FFA,432806,https://gatorconnect.ufl.edu/organization/freedomforall,Service,,https://gatorconnect.ufl.edu/organization/freedomforall,,,,,,False,Active
gc-432248,French Club,le cercle français,432248,https://gatorconnect.ufl.edu/organization/frenchclub,Cultural|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/frenchclub,,,,,,False,Active
gc-431766,Freshman Leadership Council,FLC,431766,https://gatorconnect.ufl.edu/organization/freshman-leadership-council,Academic|Service|Social|Professional,,https://flc.bobgrahamcenter.ufl.edu,,,,,,False,Active
gc-431383,Freshman Leadership Engineering Group,FLEG,431383,https://gatorconnect.ufl.edu/organization/flegacy,Academic|Service|Social,https://flegacy.com,https://gatorconnect.ufl.edu/organization/flegacy,,flegacyuf,https://www.instagram.com/flegacyuf/,MEDIUM,official_website_or_linkhub_homepage,True,Active
gc-432128,Friends for Life of America,FFL,432128,https://gatorconnect.ufl.edu/organization/friendsforlife,Service|Special Interest,,https://gatorconnect.ufl.edu/organization/friendsforlife,,,,,,False,Active
gc-432208,Friends of MSF Gainesville Chapter,FOMSF-Gainesville Chapter,432208,https://gatorconnect.ufl.edu/organization/friends_of_msf_gainesville_chapter,Service|Social|Special Interest|Professional,https://doctorswithoutborders.org/get-involved/student-chapters,https://gatorconnect.ufl.edu/organization/friends_of_msf_gainesville_chapter,,,,,,False,Active
gc-432350,Full Out Dance Company,Full Out,432350,https://gatorconnect.ufl.edu/organization/fullout,Athletic|Social,https://fullout.my.canva.site,https://gatorconnect.ufl.edu/organization/fullout,,,,,,False,Active
gc-431327,Future Business Leaders of America Collegiate,FBLA,431327,https://gatorconnect.ufl.edu/organization/flfbla,Academic|Special Interest,https://fbla.org,https://gatorconnect.ufl.edu/organization/flfbla,,uf.fbla,https://www.instagram.com/uf.fbla/,HIGH,gatorconnect_explicit_link,False,Active
gc-430133,Future Healthcare Professionals for Rural America,FHPRA,430133,https://gatorconnect.ufl.edu/organization/fhpra,Academic|Service|Social|Special Interest|Professional,,https://gatorconnect.ufl.edu/organization/fhpra,,uf_fhpra,https://www.instagram.com/uf_fhpra/,HIGH,gatorconnect_explicit_link,False,Active
gc-431306,Future of Manufacturing Club,FOMC,431306,https://gatorconnect.ufl.edu/organization/fomc,Engineering & Technology,,https://gatorconnect.ufl.edu/organization/fomc,,fomc1234,https://www.instagram.com/fomc1234/,HIGH,gatorconnect_explicit_link,False,Active
gc-433042,FYCS Graduate Student Association,,433042,https://gatorconnect.ufl.edu/organization/fycsgraduatestudentassociation,Academic|Social,,https://gatorconnect.ufl.edu/organization/fycsgraduatestudentassociation,,,,,,False,Active
gc-433106,Gainesville Campus Ministry,,433106,https://gatorconnect.ufl.edu/organization/ulcgainesville-ministries-campus-ministry,Cultural|Religious/Spiritual |Service,https://ulcgainesville.com/ministries/campus-ministry,https://gatorconnect.ufl.edu/organization/ulcgainesville-ministries-campus-ministry,,,,,,False,Active
gc-429963,Gainesville For All Chapter,GNV4ALL Chapter,429963,https://gatorconnect.ufl.edu/organization/ufl,Service|Social,,https://gatorconnect.ufl.edu/organization/ufl,,,,,,False,Active
gc-432127,Gainesville Health Alliance,GHA,432127,https://gatorconnect.ufl.edu/organization/gainesvillehealthalliance,Athletic|Service|Special Interest,,https://gatorconnect.ufl.edu/organization/gainesvillehealthalliance,,,,,,False,Active
gc-433003,Gainesville Hillel,,433003,https://gatorconnect.ufl.edu/organization/gainesvillehillel,Cultural|Political|Religious/Spiritual ,https://ufhillel.org,https://gatorconnect.ufl.edu/organization/gainesvillehillel,,ufhillel,https://www.instagram.com/ufhillel/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-430297,GAMMA ETA,,430297,https://gatorconnect.ufl.edu/organization/gammaeta,Social Sorority/Fraternity (RSO SSF),,https://gatorconnect.ufl.edu/organization/gammaeta,,gammaetauf,https://www.instagram.com/gammaetauf/,HIGH,gatorconnect_explicit_link,False,Active
gc-430300,GAMMA PHI BETA,,430300,https://gatorconnect.ufl.edu/organization/gammaphibeta,Social Sorority/Fraternity (RSO SSF),https://ufgammaphibeta.org,https://gatorconnect.ufl.edu/organization/gammaphibeta,,ufgammaphibeta,https://www.instagram.com/ufgammaphibeta/,HIGH,gatorconnect_explicit_link,False,Active
gc-432903,Gator Amateur Radio Club,GARC,432903,https://gatorconnect.ufl.edu/organization/gatorradio,Engineering & Technology,https://gatorradio.org,https://gatorconnect.ufl.edu/organization/gatorradio,,,,,,False,Active
gc-432643,Gator Anime,,432643,https://gatorconnect.ufl.edu/organization/gatoranime,Special Interest,,https://gatorconnect.ufl.edu/organization/gatoranime,,,,,,False,Active
gc-431970,Gator Armwrestling,,431970,https://gatorconnect.ufl.edu/organization/gatorarmwrestling,Athletic,,https://gatorconnect.ufl.edu/organization/gatorarmwrestling,,,,,,False,Active
gc-432186,Gator Astrobiology,Astrobio,432186,https://gatorconnect.ufl.edu/organization/astrobio,Academic|Professional,,https://gatorconnect.ufl.edu/organization/astrobio,,,,,,False,Active
gc-431759,Gator at Remote Area Medical,GRAM,431759,https://gatorconnect.ufl.edu/organization/gram,Academic|Service|Social|Special Interest,https://https:linktr.ee/ufgram,https://gatorconnect.ufl.edu/organization/gram,,,,,,False,Active
gc-432142,Gator Autonomous Racing,GAR,432142,https://gatorconnect.ufl.edu/organization/gar,Engineering & Technology,https://gator-autonomous-racing.github.io/website,https://gatorconnect.ufl.edu/organization/gar,,gator.autonomous.racing,https://www.instagram.com/gator.autonomous.racing/,MEDIUM,official_website_or_linkhub_homepage,False,Active
gc-431782,Gator Awaaz,,431782,https://gatorconnect.ufl.edu/organization/gatorawaaz,Cultural|Social,,https://gatorconnect.ufl.edu/organization/gatorawaaz,,,,,,False,Active
gc-432187,Gator Badminton Club,Gator Badminton,432187,https://gatorconnect.ufl.edu/organization/gatorbadminton,Athletic,,https://gatorconnect.ufl.edu/organization/gatorbadminton,,,,,,False,Active
gc-433279,Gator BassMasters (Bass Fishing Club),Bass Fishing Club,433279,https://gatorconnect.ufl.edu/organization/bassfishingclub,Social,,https://gatorconnect.ufl.edu/organization/bassfishingclub,,,,,,False,Active
gc-433160,Gator Bhangra,,433160,https://gatorconnect.ufl.edu/organization/gatorbhangra,Athletic|Cultural,,https://gatorconnect.ufl.edu/organization/gatorbhangra,,,,,,False,Active
gc-432209,Gator Billiards Club,GBC,432209,https://gatorconnect.ufl.edu/organization/gatorbilliardsclub,Athletic|Social|Special Interest,,https://gatorconnect.ufl.edu/organization/gatorbilliardsclub,,,,,,False,Active
gc-433572,Gator Blacksmithing,GBS,433572,https://gatorconnect.ufl.edu/organization/gator-blacksmithing,Academic|Social|Special Interest|Professional|Engineering & Technology,,https://gatorconnect.ufl.edu/organization/gator-blacksmithing,,,,,,False,Active
